filename,label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
03-01-07-01-02-02-14.wav,disgust,-600.70386,52.258972,-2.8908947,9.503267,-7.4385076,-3.8364604,-14.707506,-0.53597987,-16.238792,-7.7469363,-6.1909113,-7.265546,-7.0271573
03-01-02-02-01-01-13.wav,calm,-770.6481,83.21256,8.639112,15.078211,6.1445203,16.419651,1.7734706,3.0853937,-1.9196173,-3.962749,-2.1386962,1.9791359,3.8945553
03-01-07-02-01-02-20.wav,disgust,-629.61597,41.29935,-9.099054,5.5263367,-6.7881913,1.2442671,-12.171976,-2.0072863,-8.04374,-6.573359,-4.744955,-5.30676,-4.4283605
03-01-04-01-02-01-02.wav,sad,-683.29425,59.915516,-0.35981494,6.508976,-1.4676181,2.8750477,-8.309567,-0.596347,-11.488852,-5.7631593,-3.1498957,-3.2484865,-5.245757
03-01-04-02-02-02-07.wav,sad,-616.4188,69.513985,2.4691534,13.518837,5.353673,16.909077,-8.667481,-8.921057,-5.704484,-6.543908,-10.842329,-4.1780553,-3.427842
03-01-05-01-02-01-08.wav,angry,-615.93634,56.863453,6.5108347,16.81343,1.4356965,6.8695664,-6.7518477,11.228787,-1.2423967,-4.2991276,-1.1952131,-3.5644991,-1.2349874
03-01-06-01-01-01-15.wav,fearful,-629.8919,71.58582,8.11492,15.095867,8.656446,20.35574,2.9236214,6.3015985,4.1412477,-0.01766948,3.9987876,3.7723322,2.8744833
03-01-07-02-02-02-09.wav,disgust,-677.3322,103.013565,4.941693,6.229761,14.362885,14.914571,-5.632416,0.36417204,-0.44860697,-3.2079859,-3.3756263,-0.9201568,1.3112893
03-01-04-01-01-01-10.wav,sad,-650.48944,70.19714,6.7805333,13.649959,5.5938983,13.404814,-8.8595295,5.772001,-7.7939873,-8.117298,0.89314616,-3.3827164,-1.0170013
03-01-02-01-02-02-13.wav,calm,-759.9447,78.95212,7.1195893,17.171106,4.7005525,13.386535,0.3593039,3.7373445,-1.5954287,-5.837335,-1.4178736,1.284066,1.8976715
03-01-04-02-01-01-20.wav,sad,-699.6219,61.925816,-9.843607,5.0883446,2.7215335,2.1269944,-13.940454,-7.5626764,-9.591365,-14.608024,-5.8146057,-4.1997395,-6.8381467
03-01-02-02-01-02-01.wav,calm,-733.9896,82.99157,3.7967932,13.411559,3.1084962,16.039553,-5.652945,5.5606713,-7.840987,-1.1772105,-5.7287865,-4.109694,3.882382
03-01-07-01-02-02-11.wav,disgust,-628.4022,71.628784,18.12577,22.606133,0.6876776,7.724906,-4.560065,8.276053,-2.570548,2.0133154,-5.0768037,-3.1602116,2.5183263
03-01-06-02-02-02-22.wav,fearful,-501.75925,42.498478,-26.166346,0.6102197,-10.696171,0.9299022,-14.719832,-12.425635,-12.321523,-10.894655,-11.4296255,-2.6313689,-8.17205
03-01-05-01-01-01-17.wav,angry,-666.83655,62.53264,8.672486,14.674374,7.4401984,18.991274,0.8307836,10.232109,1.0199387,1.6990038,2.7893558,2.9665864,3.1194384
03-01-02-01-02-01-04.wav,calm,-680.5748,71.79892,-4.8794627,10.461559,-3.7088158,1.5598109,-9.661984,1.6067384,-13.271084,-6.7645698,-7.330808,-3.6532454,-2.5148883
03-01-03-02-01-02-24.wav,happy,-549.2362,55.645756,-18.499104,3.886537,2.1703668,-1.3207946,-13.935467,-1.3074939,-6.164294,-6.7242785,-1.7482879,-2.759629,-6.3369293
03-01-06-01-01-02-02.wav,fearful,-599.1613,56.84228,-22.899433,-1.210327,-5.610211,-1.7112187,-14.993201,1.2717695,-14.38086,-10.10225,-4.706261,-5.422339,-6.8581696
03-01-05-02-02-02-12.wav,angry,-443.34454,56.854424,-10.043819,-0.5422423,-12.282593,5.850629,-11.562101,0.998383,-1.7785621,-5.93136,-4.5618477,2.0896974,-0.91341627
03-01-08-02-01-02-05.wav,surprised,-605.8551,68.6233,-0.21385482,15.73917,-5.4279876,5.8905826,-10.449751,2.4604182,-5.55246,0.3309797,-6.9227557,-4.0636144,1.0659691
03-01-02-01-01-02-23.wav,calm,-731.4882,70.913635,6.48944,12.725701,3.7193987,17.03768,-4.4894657,4.3252664,-4.06839,-0.782184,-3.9224393,-3.2692297,1.7539626
03-01-04-01-01-02-15.wav,sad,-700.3229,87.36529,5.758627,18.063429,10.3722,21.971119,-2.22511,9.085388,5.5605106,-0.9297738,3.4849396,4.5132256,2.44185
03-01-04-01-01-02-18.wav,sad,-692.8894,68.48083,-1.9817263,6.339781,-8.118032,5.0221915,-13.959388,5.1676135,-5.3253474,-10.689814,-7.984652,-2.7584684,-1.498599
03-01-05-02-01-02-14.wav,angry,-425.39676,45.910725,-28.6863,-5.939494,-11.003021,-11.918347,-21.17058,1.252087,-10.718549,-10.203408,-1.4454272,-2.0023556,-5.615314
03-01-03-02-02-02-16.wav,happy,-554.5332,52.558823,-7.9272623,5.60135,-0.75646085,3.4245107,-13.465367,-4.8056545,-8.31422,-6.799661,-3.5698268,1.1086127,-3.9270422
03-01-03-02-02-02-13.wav,happy,-575.30145,61.173153,-11.60694,10.126663,-8.310213,2.0718944,-2.7033901,-4.882133,-10.221014,-3.0330632,-6.5006933,-4.5874634,-0.07654445
03-01-06-01-01-02-03.wav,fearful,-558.6532,94.69803,-10.094575,15.966925,-0.9923767,14.507664,-9.333701,-4.5567164,-15.884416,-7.466697,-0.9413523,-8.353817,-3.995321
03-01-04-02-02-01-02.wav,sad,-688.776,60.152584,-4.9036407,7.6960416,-3.1103747,1.7679316,-8.34617,-2.3499694,-12.538821,-9.191037,-7.881257,-3.7299988,-7.1819487
03-01-05-01-02-01-16.wav,angry,-563.28656,49.648838,-6.105738,10.458235,-5.4917345,-0.3315176,-9.950892,-0.90741235,-10.08037,-7.562868,-8.875397,-1.2832768,-4.3651705
03-01-01-01-02-01-06.wav,neutral,-732.2728,74.715416,-11.193757,9.882124,1.4883373,8.246992,-9.908221,-4.1388254,-6.7703867,-6.9630594,-0.8284098,-0.029410506,-2.3578668
03-01-08-01-02-01-24.wav,surprised,-621.7946,47.170418,-13.756863,7.0596514,-8.252429,-0.76969576,-10.566842,-2.966443,-11.259698,-5.0945034,-5.1869454,-4.7596893,-6.649186
03-01-02-02-02-01-19.wav,calm,-728.72345,80.68122,8.507964,30.49712,8.558079,20.295546,5.276358,7.3371863,-4.3905873,-2.5857985,-0.30582526,3.906068,5.113031
03-01-01-01-02-01-01.wav,neutral,-714.9957,69.68935,3.9245641,11.92419,6.421723,11.011614,-2.8781028,4.5095577,-4.476109,-2.6715493,-7.4992833,-2.9622657,1.8734846
03-01-02-01-02-01-12.wav,calm,-700.39966,70.46904,-0.026043046,12.896731,-1.6745088,13.46279,-9.605281,2.211924,-7.946399,-6.753214,-5.458518,-3.2210221,-6.7395225
03-01-03-01-02-01-03.wav,happy,-562.18933,67.71657,-7.029317,9.449414,-1.791075,8.841337,-4.265072,-6.7323656,-14.042651,-3.2341087,-5.8172016,-10.919734,-1.2447897
03-01-08-01-01-01-09.wav,surprised,-791.64734,85.73398,17.1845,21.360312,12.790649,20.197716,5.1101446,6.271457,1.8616422,1.7826432,5.337021,2.651128,0.42516646
03-01-06-01-02-02-03.wav,fearful,-577.4123,83.98748,-8.424987,9.811444,3.2185445,11.16665,-4.1687164,-4.7221513,-13.760408,-6.826519,-3.5647807,-7.195362,1.0284114
03-01-04-01-02-01-24.wav,sad,-714.9452,61.080555,-3.2099516,6.7286644,-4.052452,0.4169543,-9.0172615,-1.8675941,-12.592547,-8.722405,-5.510103,-8.257051,-5.8998494
03-01-05-02-02-01-06.wav,angry,-394.4819,40.03071,-29.224438,-12.893312,-14.664667,-3.3436122,-24.441795,-2.5518975,-7.2429247,-11.303536,-6.244759,0.34570727,-7.217691
03-01-03-02-02-01-15.wav,happy,-531.8749,75.8553,-6.1832013,7.205644,9.4908905,15.909352,-6.68096,-0.1558713,1.2973058,-2.1380658,-4.4094353,1.6088359,0.7336607
03-01-03-02-01-02-08.wav,happy,-573.10315,71.586334,-15.409598,5.6119814,11.04418,8.164157,-8.634753,5.800166,-0.60476166,-2.6669319,2.5430334,-1.1637814,-4.1334815
03-01-03-01-02-02-09.wav,happy,-686.3137,87.54293,-0.9497287,10.884496,10.358189,16.295143,0.44240752,-0.55293816,-4.8674116,-9.224182,-3.4825099,3.8011088,-1.9972248
03-01-06-01-01-02-05.wav,fearful,-683.11664,64.314705,2.5644445,13.713731,4.293927,11.677067,-6.6618986,1.3347564,-3.0110304,-1.6245217,-1.3743638,-0.65132004,-0.33572194
03-01-06-01-02-02-24.wav,fearful,-558.42786,46.290524,-13.890771,7.7349596,-10.606211,-1.0958539,-10.947169,-1.9517518,-10.993224,-6.7343764,-4.00352,-3.0303526,-6.7058535
03-01-08-01-01-02-22.wav,surprised,-602.3053,61.9714,-9.374261,0.07773893,-7.9333224,3.2238536,-12.568552,-6.563224,-9.380169,-7.5208735,-9.826356,-3.3657813,-2.1146266
03-01-06-02-02-01-02.wav,fearful,-515.9983,38.055786,-27.663736,-3.2252219,-11.4832535,-1.9800559,-17.871075,-2.427586,-12.107833,-9.330832,-5.251732,-4.9818377,-10.160073
03-01-04-01-02-02-07.wav,sad,-658.00586,94.38582,0.06499286,14.858917,6.350691,14.752876,-11.687057,-0.38070056,-6.8190737,-10.327941,-4.7720175,-0.62351215,-5.5890956
03-01-06-02-02-01-19.wav,fearful,-489.59122,38.795708,-21.63984,3.8336258,-11.08806,-1.7055839,-9.096063,0.434813,-15.359308,-3.5623338,-2.475461,-3.88671,-0.6696427
03-01-04-02-01-01-14.wav,sad,-656.0705,47.953396,-8.494379,9.619265,-4.3420897,-1.3159218,-11.532948,-0.1750264,-14.965158,-4.890008,-2.6845467,-4.1117306,-2.604222
03-01-02-01-01-02-03.wav,calm,-665.8279,84.23869,-1.4056453,15.918263,0.41480932,13.920028,-6.476468,-2.6288373,-10.275372,1.3067621,-1.827777,-4.7251716,2.3447976
03-01-03-01-01-01-21.wav,happy,-613.1665,79.949554,3.2805834,9.276792,8.438169,12.081448,-8.131538,1.742999,-1.8364905,-5.8814616,-5.6228433,0.5777835,-0.52941185
03-01-05-01-01-01-09.wav,angry,-746.457,86.925804,3.571607,15.467492,11.325593,24.662954,-1.481607,3.1364388,-3.2758784,-2.1990364,-2.6134229,0.8091984,3.0865297
03-01-03-01-01-02-10.wav,happy,-529.4572,59.658825,-3.9162123,1.9397025,-0.030130772,7.6929955,-12.442547,-2.2602546,-11.08167,-10.726847,-5.354788,-0.24625692,-5.263194
03-01-04-01-01-01-22.wav,sad,-686.034,72.00838,-1.7786266,8.038586,-2.3965142,13.9933605,-10.564961,-1.625542,-7.4246984,-9.350847,-5.8543916,-2.685557,0.47403604
03-01-07-01-02-01-15.wav,disgust,-625.5779,94.99907,0.4515716,9.601222,5.2764544,21.247517,-2.9972386,2.3923676,-8.847795,-6.5382376,0.64291126,4.2027392,3.0961132
03-01-05-02-01-01-12.wav,angry,-467.5924,60.114483,-7.122107,5.2939734,-3.8941424,4.52205,-9.095437,2.654918,1.7752393,-4.879067,-2.1616647,0.8012346,-2.233209
03-01-05-02-01-02-18.wav,angry,-402.09683,18.9622,-37.67617,-4.623391,-15.92868,-5.824776,-10.870158,0.63594,-8.388564,-2.5667272,-8.450157,-6.9307966,-3.3681612
03-01-06-01-01-02-16.wav,fearful,-636.4804,55.530087,-2.0547636,9.373142,1.3357898,4.4300356,-7.8803735,-0.35135353,-11.072628,-5.682192,-4.967769,0.78847736,-5.5897555
03-01-04-01-01-02-01.wav,sad,-732.4854,80.96551,3.4866977,13.03123,8.979398,14.107941,-4.78729,6.040529,-4.208775,-5.16262,-7.1502514,-4.6642747,-0.31327254
03-01-05-01-01-01-13.wav,angry,-650.2244,74.1937,-1.7698959,11.045038,4.6238513,10.025936,-5.593804,2.2735736,-3.1318994,-2.3598351,-7.227308,-0.98042804,0.098118216
03-01-04-02-01-02-17.wav,sad,-577.9634,70.66335,-2.5742667,6.970697,7.660141,13.906535,-1.6833076,5.9375997,-0.46321198,-6.8856454,-3.4720101,4.343266,3.6979008
03-01-05-01-01-02-22.wav,angry,-641.10785,63.27756,0.20067455,9.337861,-4.001092,6.9380445,-10.231388,-2.8634322,-4.9236283,-5.3535247,-6.700391,-3.5972292,1.9819199
03-01-05-01-02-01-03.wav,angry,-565.4901,86.78151,-12.565881,15.103841,2.804815,11.657202,-7.2918334,-1.3025218,-13.348261,-8.51801,-3.2220883,-5.785673,-4.285244
03-01-08-02-02-01-11.wav,surprised,-571.0102,50.20219,-2.85783,15.233767,-5.57638,8.237309,-3.218526,2.8895998,-2.7944038,-0.7206331,-6.5015554,-2.8549702,0.92015433
03-01-07-02-02-01-19.wav,disgust,-452.16623,35.14191,-23.503103,24.011532,-15.855396,-6.781456,-8.151766,2.8431451,-14.55591,-7.523597,-3.4244423,-4.214543,-2.249654
03-01-08-01-02-01-23.wav,surprised,-569.1324,61.33735,-8.703363,6.94615,-4.533214,9.644601,-5.383986,-2.715068,-4.033091,-5.983436,-6.899128,-4.032602,1.6156094
03-01-01-01-01-01-02.wav,neutral,-675.8518,68.959435,-4.9626026,5.4231405,0.6098422,3.1607316,-9.528844,2.6474686,-9.230493,-3.492379,-2.775557,-0.85833704,-3.2529047
03-01-08-01-01-02-23.wav,surprised,-609.37384,63.767937,-9.06208,7.472404,-2.3822803,11.419916,-7.399461,-3.274404,-5.0280023,-5.6663704,-6.4969087,-2.8773415,1.003197
03-01-07-01-01-01-07.wav,disgust,-721.46344,68.96521,2.163214,19.849573,1.6471117,12.879541,-11.429649,-0.7940904,-4.7845798,-1.339047,-0.101916626,-3.0055697,-0.7310138
03-01-03-02-01-01-12.wav,happy,-493.52792,55.06227,-15.164302,-0.8972403,0.20331885,4.5822725,-12.973036,0.06342716,-1.360689,-4.2468195,-2.6980944,2.9794245,-2.4216354
03-01-04-01-01-01-23.wav,sad,-728.7215,76.7157,4.762967,7.089334,3.5924985,18.624578,-5.2319403,4.6462235,-5.285333,-1.9440619,-6.6505537,-4.117722,-0.6576799
03-01-08-01-01-02-21.wav,surprised,-586.9518,68.51535,-1.213924,10.34092,1.9309398,11.037204,-9.026822,0.70152915,-0.6052469,-6.1753774,-7.508596,-1.867278,-2.377242
03-01-07-02-02-01-07.wav,disgust,-611.15546,72.80772,7.5252447,27.887705,7.331596,14.004911,-10.311299,-0.39940038,-1.0560076,1.3321077,-2.7885478,-4.4365306,0.48040646
03-01-07-02-02-01-23.wav,disgust,-598.6879,58.09425,-0.7908758,11.595831,-1.9955279,11.347894,-4.6325517,1.7604249,-7.0438585,-3.0621295,-8.477985,-5.2278395,-0.5994098
03-01-04-02-02-01-14.wav,sad,-643.95154,50.93908,-7.256976,6.9210095,-3.4186492,-3.51572,-13.030897,-2.448693,-15.380572,-7.35546,-3.8848517,-5.632603,-5.6736293
03-01-05-02-01-02-06.wav,angry,-389.973,45.46704,-36.46586,-13.050208,-10.678766,-2.5088701,-21.19824,-4.1147485,-8.531493,-7.584085,-4.4957457,0.6046416,-0.34129253
03-01-01-01-01-02-24.wav,neutral,-717.1823,61.52473,-9.561805,4.5304594,-4.689971,0.4259146,-12.630183,-3.0818665,-11.383424,-8.497087,-4.7001457,-5.5769963,-6.910687
03-01-08-02-01-02-11.wav,surprised,-527.11316,49.621777,-4.658979,14.762074,-5.5727806,5.5491385,-4.479635,1.7607229,-1.8204362,-0.2481969,-5.846453,-1.9976655,0.9735855
03-01-07-01-02-02-21.wav,disgust,-581.71875,70.49751,-7.8880787,10.743503,8.41422,13.295676,-10.530475,-1.4813246,1.5756842,-7.0418434,-6.751243,0.9228561,-0.2654342
03-01-02-01-02-01-06.wav,calm,-731.6196,91.31346,-4.108309,13.896775,-4.1554203,14.478597,-9.02882,-9.328955,-12.819089,-7.841082,1.4780835,2.0386918,-1.707761
03-01-08-01-02-02-03.wav,surprised,-562.65875,77.10038,-12.401533,4.3535366,0.7815574,6.8524137,-9.1830845,-1.5145053,-12.494552,-0.7134586,-3.0537117,-6.718882,0.5591496
03-01-05-02-02-02-01.wav,angry,-338.97913,44.90493,-24.296865,3.9212263,-13.2807255,1.456002,-13.051088,-4.972659,-16.886797,-7.3687496,-14.381403,-8.851163,-2.0966728
03-01-06-02-02-02-16.wav,fearful,-423.42587,43.87132,-24.625359,-2.5527585,-8.003719,0.45526782,-19.947565,-6.51398,-14.0800495,-12.363243,-7.039395,0.76167184,-9.032461
03-01-06-02-01-02-21.wav,fearful,-528.0351,74.394394,-13.838411,8.654823,3.8275917,12.350808,-9.247616,-2.9921126,-2.8087816,-5.7093263,-9.668952,-2.2680817,2.0880806
03-01-03-02-02-01-16.wav,happy,-553.28174,49.693657,-11.473609,7.8105474,-2.1559625,1.4664524,-15.874311,-7.1222897,-11.199352,-6.842703,-5.6890745,-1.3729374,-8.52939
03-01-08-01-02-01-07.wav,surprised,-666.7544,81.00585,9.412706,20.818691,2.4678767,15.377815,-11.241872,2.0945647,-5.650877,-2.486697,1.101954,-2.0797045,-4.0541773
03-01-04-01-01-01-24.wav,sad,-712.7358,65.75519,-1.3134109,10.639453,-3.1075976,4.5924354,-9.416332,-5.9806123,-9.20671,-6.1180296,-5.998509,-6.3699284,-5.2037992
03-01-08-02-01-02-14.wav,surprised,-627.05566,53.90377,-10.006621,0.4743414,-7.846046,-2.609977,-16.365953,0.8774325,-13.054741,-6.2783675,-3.6267104,-5.3990407,-7.4609895
03-01-08-01-01-01-06.wav,surprised,-763.42786,73.529305,-6.8283434,5.0051713,-3.3933992,7.140934,-11.051926,-2.506845,-8.445263,-5.621273,-0.90421736,-1.5756575,-3.4416962
03-01-04-01-01-02-24.wav,sad,-748.7916,68.438736,0.85749483,16.57646,-3.6194909,6.7399745,-9.081865,-0.18680497,-10.171622,-4.9337893,-3.5512054,-4.6682916,-4.946684
03-01-01-01-01-02-08.wav,neutral,-713.52106,81.572136,10.422806,19.672953,10.870365,14.779566,-7.505935,13.92227,-5.167852,-1.9298289,2.41937,-2.4720023,1.2329038
03-01-04-01-02-01-16.wav,sad,-703.0358,57.28434,5.328859,11.109312,1.6600755,7.8754377,-9.224849,-3.411425,-11.640912,-2.9467003,-4.469683,-0.11886356,-6.490074
03-01-02-02-01-02-02.wav,calm,-685.354,64.8416,-6.25909,9.039537,-1.8504004,1.9620016,-10.030852,4.2898245,-10.935776,-3.8740454,-4.0803866,-3.7543137,-1.8145919
03-01-04-01-01-02-20.wav,sad,-863.6392,56.917854,-3.45632,11.713878,2.8443792,4.2767944,-2.3578594,0.6833478,-9.397498,-4.692305,-4.538089,-3.31589,-2.4600441
03-01-04-02-01-01-13.wav,sad,-700.75476,84.1646,4.55056,13.064027,6.9362707,13.315514,-1.3873932,0.029490802,-5.8086495,-1.8513117,-2.3814397,-1.3781348,1.6678313
03-01-05-02-02-02-07.wav,angry,-394.6726,50.606495,-19.806034,7.1794224,0.489681,11.269997,-16.017725,-1.3698671,-2.678834,-7.0616603,-9.979268,3.9967027,-1.073602
03-01-03-02-02-02-07.wav,happy,-485.2619,70.141365,-8.326092,5.9631495,1.4007694,15.818752,-11.914036,-8.521185,-9.074767,-0.017516263,-7.5997043,1.8971361,-2.9053352
03-01-07-01-01-01-24.wav,disgust,-621.3296,80.87564,-16.834042,1.472287,-4.6813755,-7.594969,-15.361413,-4.4966345,-9.749239,-9.401145,-8.074179,-5.2370496,-4.171108
03-01-08-02-02-01-21.wav,surprised,-561.73816,63.771156,-8.193513,10.717543,1.528304,11.123491,-9.027408,-1.6191399,-2.938692,-9.928777,-9.75905,1.4796624,-0.9393979
03-01-08-02-02-02-20.wav,surprised,-615.78674,53.243088,-18.665054,4.90229,-5.0748167,2.7177367,-12.459075,0.46543503,-15.718541,-9.00968,-2.625159,-3.3661423,-7.5670457
03-01-03-02-02-01-06.wav,happy,-484.18665,40.23873,-47.015965,-13.493349,-8.785811,1.4309944,-23.656483,-11.573658,-12.019523,-11.572693,-8.228212,3.106581,-7.728936
03-01-03-02-02-01-23.wav,happy,-538.31866,50.505936,-12.359847,4.5823774,-8.39855,4.248584,-9.695197,-6.7573524,-4.2752566,-6.1744523,-10.100779,-5.0132184,-1.072822
03-01-01-01-02-01-07.wav,neutral,-670.8587,76.79632,11.147036,15.564753,5.9507504,17.093586,-6.5601497,0.9777879,-11.249627,-3.3218868,-0.97752696,-3.03093,-4.4691815
03-01-08-02-01-01-05.wav,surprised,-633.66455,58.254837,-1.0960315,21.999395,-2.7220535,8.565698,-8.440319,4.7220063,-6.540899,-1.7313105,-3.8496182,-3.3014972,-0.34174117
03-01-05-02-01-01-23.wav,angry,-455.9852,48.067677,-15.950625,1.5354615,-5.5810804,-0.84853995,-8.292865,-4.907851,-4.379014,-4.583829,-7.2421722,-6.699576,-4.1488223
03-01-06-02-01-01-04.wav,fearful,-442.46124,33.120922,-29.70545,7.697242,-11.136109,3.3971586,-10.724293,0.6040793,-12.326486,-12.598688,-3.23745,0.54230195,-2.5151796
03-01-06-02-02-02-19.wav,fearful,-450.98764,49.818035,-29.205908,7.111694,-8.579675,2.291781,-8.934335,-0.24990487,-17.32422,-8.188102,-1.1245856,-2.2041395,2.0295367
03-01-01-01-02-01-18.wav,neutral,-785.0691,59.15985,12.515004,17.7636,-4.2677794,7.6800723,-11.846793,9.54002,-7.7785096,-8.979358,-2.9706118,-3.5958915,-1.0531088
03-01-02-02-01-01-24.wav,calm,-712.7298,65.64975,-9.252883,6.5343256,-7.8319488,3.3329456,-11.733175,-3.3175154,-11.466204,-6.913576,-5.6983895,-6.8221617,-6.010835
03-01-05-01-01-02-06.wav,angry,-647.54266,77.7722,-11.207561,12.850751,3.8746831,7.2319894,-13.245909,-0.6440451,-7.0401073,-6.635784,-2.0067537,0.011814803,-0.017089844
03-01-06-02-01-02-24.wav,fearful,-497.26718,29.747702,-16.74975,-2.781938,-13.29005,-4.604352,-16.823717,-5.616928,-8.64881,-9.526477,-6.052828,-4.4172626,-5.346954
03-01-08-02-02-02-01.wav,surprised,-610.95306,63.78429,-6.09838,10.51501,-2.8278024,8.334166,-5.722169,1.0251707,-10.117927,-5.266946,-8.199912,-4.9051867,0.6445217
03-01-03-02-01-02-03.wav,happy,-435.09845,78.4659,-21.20514,8.521789,-12.405359,-0.9865324,-5.083645,-3.844443,-13.417733,-7.1885757,-8.733084,-13.107973,0.022042707
03-01-04-01-02-01-14.wav,sad,-712.2363,48.604145,-0.80552393,17.317318,-1.0035467,3.3518784,-11.279218,3.2805364,-13.935434,-2.0942638,-1.0699123,-3.7842464,-2.5010855
03-01-01-01-02-01-13.wav,neutral,-746.4887,71.78011,5.5644608,10.422284,4.2007465,12.986828,1.472529,1.646214,-3.1401417,-4.0793667,-2.338433,0.9254926,3.735377
03-01-07-01-01-01-19.wav,disgust,-642.16455,82.81596,8.369739,24.75858,4.917645,5.711841,-3.841242,5.351685,-10.691513,-2.1399245,-1.8526759,-7.2691517,3.0829308
03-01-05-01-01-01-08.wav,angry,-590.5436,67.69341,-2.131812,9.235491,4.092191,6.9172754,-7.9933214,10.75549,-3.011429,-4.38023,0.66879064,-2.60176,-1.1368268
03-01-08-01-02-01-03.wav,surprised,-621.98486,74.44959,-7.0384088,8.357906,-1.7497483,3.8079586,-3.6040616,-0.77025646,-12.946666,-3.0478942,-4.996516,-7.2104177,-1.4043936
03-01-01-01-01-02-19.wav,neutral,-748.77057,94.283585,13.172687,23.818283,7.978391,15.245955,1.0013418,9.203764,-4.628801,-3.8384087,-5.7266774,-0.49448144,4.578367
03-01-04-02-02-01-11.wav,sad,-597.0054,61.306602,3.7224646,18.924969,-0.81007636,8.881651,-5.6663995,4.264951,-3.2671347,-4.861645,-5.993853,-5.11075,-4.0681047
03-01-02-02-02-01-06.wav,calm,-735.5878,79.41244,0.60509413,14.837403,-8.089906,12.08187,-11.700296,-7.775461,-14.775683,-9.437133,0.17559125,-2.4581494,-5.1432524
03-01-07-01-02-01-06.wav,disgust,-787.4722,58.103165,4.6398044,14.107576,-11.283277,7.5317636,-6.7445197,-5.948975,-12.463588,-3.1103108,-2.7152522,-2.8157103,-3.2317882
03-01-03-02-01-02-07.wav,happy,-469.40402,72.412445,-14.685673,11.758047,2.7314086,12.90853,-15.329282,-5.5797715,-9.356756,-3.3137844,-5.561155,0.23645261,-3.3300798
03-01-08-02-02-01-20.wav,surprised,-532.54065,63.206,-31.056423,5.510371,-8.487681,3.215446,-16.63758,1.5776985,-16.210207,-15.472166,-9.140266,-2.590596,-11.015904
03-01-03-01-02-01-17.wav,happy,-599.8289,68.44413,-0.64706045,13.374181,4.4472733,16.63765,-4.349616,8.975375,-2.1336348,-6.522876,-3.2439883,1.3329813,1.9707795
03-01-08-01-01-01-13.wav,surprised,-639.1232,70.2596,-1.3261741,9.224055,-3.8641262,5.9078903,-3.178916,-1.9167271,-9.713315,-2.5806174,-4.271498,-2.4569116,0.047473144
03-01-08-01-02-02-12.wav,surprised,-631.82965,63.83547,-5.925135,10.356485,-3.8316371,7.765431,-11.151327,-0.13814576,-10.605638,-11.7463665,-4.866015,-3.355398,-9.010462
03-01-07-02-01-02-13.wav,disgust,-654.8556,79.63393,6.2885857,13.829747,4.540806,10.025559,-3.636409,2.1551397,-6.6590767,-2.1361442,-3.177771,0.18994956,1.0370353
03-01-02-02-01-02-14.wav,calm,-799.4614,45.47828,0.8536544,15.637839,-2.241364,5.7038136,-11.7791,2.3210192,-9.47676,-3.1025617,-4.251998,-6.326401,-1.6152791
03-01-04-02-01-02-23.wav,sad,-640.36694,62.747467,-0.47407407,2.2895854,2.0211747,14.295498,-5.9572854,4.0157466,-10.036424,-4.0893426,-5.27281,-3.0911832,-1.3097796
03-01-05-02-01-01-22.wav,angry,-504.8506,54.2025,-16.29148,2.8670826,-5.767332,2.8954716,-14.84672,-5.9928412,-6.894608,-9.816898,-7.6715574,-1.831441,-3.7728827
03-01-05-02-02-01-24.wav,angry,-516.78796,52.314465,-12.667166,5.3579583,-10.408358,-3.452159,-13.058346,-3.3401446,-8.878129,-9.747526,-4.9420857,-3.3733304,-5.515411
03-01-06-02-02-02-03.wav,fearful,-384.39383,82.68546,-25.854326,5.158636,-13.674616,6.1407557,-7.6037846,-3.9549258,-20.229721,-5.5298376,-11.622337,-15.883946,2.9951694
03-01-03-01-02-01-11.wav,happy,-685.73145,67.12879,11.678577,22.698023,3.232932,16.0328,3.4011948,4.036273,-0.36767527,0.989804,-2.271305,0.68363726,2.6733751
03-01-01-01-01-01-22.wav,neutral,-732.53143,75.36297,2.1393843,13.3207245,-5.1078787,13.785239,-8.48776,2.100258,-4.250009,-6.384447,-5.926776,-5.4552913,1.4676827
03-01-02-02-01-02-11.wav,calm,-774.5937,70.74321,8.281498,31.23466,9.911881,21.056744,6.55848,9.031161,5.864817,4.2574306,2.684318,0.23999701,6.807195
03-01-02-01-02-02-21.wav,calm,-665.7127,94.798676,13.105617,21.403505,11.991526,20.901585,-2.2884166,5.27722,-1.9985656,-3.7327478,0.031228589,1.5975351,2.7973578
03-01-06-02-02-01-05.wav,fearful,-503.2778,49.311733,-10.858417,7.091203,-2.227603,7.33086,-9.972189,-3.3602614,-5.8895435,-3.2389328,-9.900846,-7.267537,0.076081626
03-01-08-02-02-02-23.wav,surprised,-549.1126,51.645596,-13.533259,5.057537,-7.7514367,6.483627,-8.185426,-3.6789606,-7.4954734,-5.939384,-7.320757,-4.6107664,-1.7029145
03-01-05-01-01-01-11.wav,angry,-570.80414,64.99627,2.8052137,17.679733,-0.6299579,10.008672,-4.0452495,5.4957833,0.06196179,0.21514085,-2.9295425,-1.2619098,1.9666748
